CE_OI,CE_CHNG_IN_OI,CE_VOLUME,CE_IV,CE_LTP,CE_CHNG,CE_BID_QTY,CE_BID_PRICE,CE_ASK_QTY,CE_ASK_PRICE,strikePrice,PE_OI,PE_CHNG_IN_OI,PE_VOLUME,PE_IV,PE_LTP,PE_CHNG,PE_BID_QTY,PE_BID_PRICE,PE_ASK_QTY,PE_ASK_PRICE,TimeStamp
24,0,0,0.0,0.0,0.0,1800,1407.15,1800,1458.8,23450,11091,-1516,62000,28.08,1.75,-1.7,17575,1.75,15500,1.8,2024-07-29 12:57:42
5122,-806,1340,0.0,1380.0,7.0,100,1380.2,150,1384.55,23500,140614,-25562,489635,27.11,1.75,-1.9,35150,1.7,45100,1.75,2024-07-29 12:57:42
79,0,1,0.0,1310.3,26.3,75,1307.6,50,1345.75,23550,20658,-1031,74651,26.58,1.9,-2.15,3650,1.9,2700,1.95,2024-07-29 12:57:42
1850,-57,99,0.0,1280.0,9.7,50,1280.55,100,1286.5,23600,42931,-29955,257749,25.69,1.95,-2.15,9475,1.95,26450,2.0,2024-07-29 12:57:42
89,-2,8,0.0,1240.15,0.4,50,1208.2,75,1245.0,23650,14866,-3776,73582,25.04,2.1,-2.4,6225,2.1,5100,2.15,2024-07-29 12:57:42
2104,-61,153,19.18,1199.75,34.25,100,1171.8,175,1196.5,23700,65345,-29441,414623,24.35,2.3,-2.45,15000,2.3,13650,2.35,2024-07-29 12:57:42
175,0,3,0.0,1110.6,-9.3,50,1108.7,300,1146.35,23750,10729,-15645,131905,23.71,2.55,-2.55,6325,2.5,5400,2.55,2024-07-29 12:57:42
3123,7,481,0.0,1077.75,5.9,50,1081.55,250,1086.35,23800,73103,-859,367202,23.04,2.65,-2.85,16350,2.65,12000,2.7,2024-07-29 12:57:42
198,-2,24,0.0,1036.25,22.15,50,1011.6,75,1035.55,23850,19484,1497,96947,22.39,3.0,-3.05,3750,3.0,9750,3.05,2024-07-29 12:57:42
1595,-114,306,0.0,971.45,-5.8,50,982.85,75,985.4,23900,50610,-28484,410506,21.81,3.3,-3.55,7775,3.3,13475,3.35,2024-07-29 12:57:42
549,-8,28,0.0,912.15,-0.65,125,926.55,50,942.3,23950,16318,-255,109824,21.22,3.7,-3.7,2450,3.7,7275,3.75,2024-07-29 12:57:42
18855,-1461,9657,0.0,888.0,12.2,250,884.55,25,886.8,24000,243390,28893,1052731,20.7,4.35,-3.95,9875,4.3,14400,4.35,2024-07-29 12:57:42
779,-36,111,23.9,861.95,35.0,100,836.3,50,856.55,24050,31372,3699,238800,20.04,4.85,-4.35,11525,4.75,7875,4.85,2024-07-29 12:57:42
5750,-286,1148,12.77,776.0,-2.6,75,786.4,75,788.55,24100,111197,14133,805521,19.49,5.5,-4.75,14275,5.45,17725,5.55,2024-07-29 12:57:42
1501,-89,647,0.0,735.15,-2.05,50,736.7,50,740.85,24150,36325,-9059,359292,18.9,6.25,-5.25,2075,6.2,11900,6.3,2024-07-29 12:57:42
12540,-2244,7198,16.02,691.8,11.25,25,687.85,50,690.45,24200,159427,14099,908009,18.33,7.35,-6.05,225,7.3,12525,7.35,2024-07-29 12:57:42
6469,-133,928,0.0,626.4,-8.7,75,640.6,200,643.2,24250,45077,-3680,457741,17.66,8.2,-7.2,7525,8.2,6625,8.3,2024-07-29 12:57:42
23352,-2705,9455,0.0,590.0,3.7,25,591.7,75,593.6,24300,137025,5580,993258,17.12,9.8,-8.25,8925,9.7,9425,9.8,2024-07-29 12:57:42
16283,-998,4661,12.46,543.0,2.6,225,543.55,75,545.55,24350,60162,2608,621273,16.59,11.65,-9.5,3800,11.6,1675,11.65,2024-07-29 12:57:42
52658,-9450,27962,13.46,496.25,5.3,400,496.45,150,497.7,24400,219745,31012,1316461,16.17,14.3,-10.9,5475,14.2,5075,14.3,2024-07-29 12:57:42
24347,-3096,9941,10.07,450.4,0.85,100,449.9,75,451.0,24450,91937,27673,605969,15.76,17.55,-12.25,975,17.5,4575,17.6,2024-07-29 12:57:42
71557,-22834,132304,13.56,406.05,1.65,250,404.9,375,406.1,24500,238416,1567,1447413,15.53,22.45,-13.65,2525,22.45,3125,22.55,2024-07-29 12:57:42
25615,-6092,26206,13.58,362.2,-1.8,250,361.2,200,361.95,24550,64944,3500,630295,15.24,28.2,-14.85,500,28.3,1950,28.4,2024-07-29 12:57:42
51735,-23127,129561,13.47,319.2,-1.45,200,318.45,250,319.15,24600,169755,-10147,1282945,14.98,35.95,-15.7,925,35.95,50,36.05,2024-07-29 12:57:42
22924,-8771,55187,13.58,278.6,-4.45,125,277.75,50,278.35,24650,70062,416,732846,14.78,45.5,-16.4,700,45.35,2750,45.5,2024-07-29 12:57:42
56763,-23090,268349,13.3,240.35,-2.7,250,240.15,675,240.65,24700,137079,-12107,1379476,14.6,56.9,-17.15,275,57.0,525,57.15,2024-07-29 12:57:42
31490,-12303,190928,13.27,204.3,-5.45,875,204.0,700,204.45,24750,58118,5402,809062,14.39,71.0,-17.95,50,71.1,575,71.25,2024-07-29 12:57:42
121918,-4472,1095271,13.2,171.15,-4.45,275,171.15,875,171.45,24800,164246,22978,2142343,14.27,88.15,-18.15,1225,88.1,500,88.3,2024-07-29 12:57:42
74612,9961,1036084,13.14,141.5,-4.5,1550,141.2,600,141.5,24850,71998,24340,1426068,14.17,108.65,-17.8,1300,108.4,800,108.65,2024-07-29 12:57:42
175377,58589,2951672,13.08,114.9,-4.05,1000,114.45,850,114.7,24900,141674,99656,3029234,14.06,131.1,-17.15,450,131.3,650,131.55,2024-07-29 12:57:42
101227,55885,2194385,13.09,91.95,-3.75,1400,91.75,50,91.9,24950,41695,31717,1450704,14.14,158.7,-15.9,350,158.7,350,158.95,2024-07-29 12:57:42
354559,128995,4346204,13.14,72.7,-1.8,1050,72.55,25,72.7,25000,109275,72362,2074592,14.11,189.4,-15.2,450,189.05,75,189.4,2024-07-29 12:57:42
74197,31289,1151708,13.08,55.65,-1.35,675,55.45,1425,55.6,25050,13712,9387,278890,14.28,222.45,-13.95,325,222.6,275,223.05,2024-07-29 12:57:42
160160,12620,1923628,13.01,41.55,-0.45,850,41.6,1075,41.7,25100,17894,8209,299257,14.19,257.7,-14.3,175,258.1,250,258.6,2024-07-29 12:57:42
74572,18405,1041126,12.95,30.55,-0.25,50,30.6,3375,30.7,25150,5762,2683,78193,14.32,298.65,-11.7,175,296.9,25,297.55,2024-07-29 12:57:42
274639,119219,1994997,12.91,22.15,-0.4,1850,22.1,3700,22.2,25200,10692,5161,138687,14.33,338.7,-12.9,125,338.35,50,339.25,2024-07-29 12:57:42
94829,38596,980061,13.02,16.2,-0.05,1475,16.15,250,16.2,25250,2774,2532,18473,14.29,384.0,-15.0,625,382.25,150,383.3,2024-07-29 12:57:42
148249,45655,1315172,13.14,11.8,0.2,1200,11.75,8450,11.8,25300,5796,4737,27802,15.35,434.55,-5.45,25,427.9,50,429.2,2024-07-29 12:57:42
60386,8921,809577,13.38,8.85,0.3,3500,8.8,9925,8.85,25350,192,102,2271,15.59,478.5,-7.1,25,473.85,75,475.75,2024-07-29 12:57:42
103604,23503,925496,13.65,6.75,0.15,5650,6.7,6550,6.75,25400,614,363,5801,16.43,530.0,-6.85,50,521.6,75,523.95,2024-07-29 12:57:42
49540,25931,475074,14.04,5.3,0.25,10000,5.25,3700,5.3,25450,188,116,1871,16.41,577.3,-5.2,100,569.7,50,572.65,2024-07-29 12:57:42
271658,63008,1472263,14.47,4.3,0.0,11725,4.25,18200,4.3,25500,2766,1085,10638,18.03,628.1,-6.55,25,618.55,75,620.4,2024-07-29 12:57:42
49765,29162,403008,14.9,3.45,0.1,8150,3.45,11150,3.5,25550,6,6,27,18.92,661.65,-1183.5,75,669.75,75,677.05,2024-07-29 12:57:42
131231,49526,737694,15.35,2.9,0.2,12575,2.85,15975,2.9,25600,319,292,718,20.13,718.3,-10.05,200,716.55,75,719.45,2024-07-29 12:57:42
26510,9178,278726,15.81,2.45,0.1,4450,2.45,7775,2.5,25650,1,0,0,0.0,0.0,0.0,1800,745.3,1800,795.4,2024-07-29 12:57:42
64939,22259,526958,16.39,2.2,0.15,10450,2.15,29325,2.2,25700,49,5,135,22.65,825.65,-3.25,75,817.85,50,820.25,2024-07-29 12:57:42
26750,14453,179150,16.96,2.0,0.15,8600,1.95,3425,2.0,25750,7,7,19,24.27,864.25,-1160.9,75,867.6,50,878.75,2024-07-29 12:57:42
81131,39109,404593,17.41,1.7,0.1,24075,1.65,62850,1.7,25800,35,30,149,26.87,913.9,8.25,25,915.2,75,918.75,2024-07-29 12:57:42
15343,8605,74098,18.16,1.7,0.2,8075,1.65,9000,1.7,25850,0,0,0,0.0,0.0,0.0,1800,944.05,1800,994.85,2024-07-29 12:57:42
39011,11024,171250,18.81,1.5,0.2,36075,1.45,32825,1.5,25900,3,3,6,0.0,959.35,-1203.45,50,1009.45,100,1041.65,2024-07-29 12:57:42
10561,1034,42024,19.53,1.55,0.3,3975,1.5,8525,1.55,25950,0,0,0,0.0,0.0,0.0,1800,1043.7,1800,1094.75,2024-07-29 12:57:42
231519,56943,685044,20.15,1.35,0.15,101675,1.35,109850,1.4,26000,1019,486,1059,31.38,1118.95,-14.0,50,1113.8,50,1118.5,2024-07-29 12:57:42
14257,3697,39782,20.83,1.4,0.35,9225,1.35,12600,1.4,26050,14,12,24,0.0,1013.6,-561.4,50,1156.5,50,1194.2,2024-07-29 12:57:42
24532,10410,133802,21.41,1.25,0.3,71925,1.25,59075,1.3,26100,3,0,0,0.0,0.0,0.0,1800,1193.35,1025,1244.65,2024-07-29 12:57:42
11487,6433,56072,22.27,1.35,0.55,18875,1.3,25325,1.35,26150,0,0,0,0.0,0.0,0.0,1800,1243.25,1025,1294.65,2024-07-29 12:57:42
32070,13201,132671,22.82,1.2,0.4,63075,1.2,67600,1.25,26200,0,0,0,0.0,0.0,0.0,1800,1293.15,1025,1344.65,2024-07-29 12:57:42
10400,1526,44790,23.33,1.15,0.4,22150,1.15,18350,1.2,26250,3,0,3,43.35,1390.1,18.8,1800,1343.05,1800,1394.7,2024-07-29 12:57:42
18572,10289,85809,24.08,1.15,0.45,52325,1.15,50625,1.2,26300,0,0,0,0.0,0.0,0.0,1800,1392.95,1800,1444.65,2024-07-29 12:57:42
56057,32761,297525,25.18,1.25,0.6,12575,1.25,39800,1.3,26350,1,0,0,0.0,0.0,0.0,1800,1442.85,1800,1494.65,2024-07-29 12:57:42
27788,53,204325,25.41,1.1,0.55,48675,1.1,63850,1.15,26400,1,1,2,0.0,1451.05,-1182.95,250,1459.8,1025,1571.4,2024-07-29 12:57:42
21204,14807,106823,26.14,1.1,0.5,31850,1.1,36700,1.15,26450,2,0,0,0.0,0.0,0.0,1025,1493.45,1025,1621.45,2024-07-29 12:57:42
144842,-22707,679422,26.08,0.8,0.35,55250,0.8,74400,0.85,26500,159,159,311,0.0,1479.8,-1250.15,100,1611.8,50,1640.75,2024-07-29 12:57:42
103638,-13277,344058,26.61,0.75,0.3,52375,0.75,55775,0.8,26550,3,0,6,0.0,1606.25,-357.05,1025,1518.3,1025,1734.3,2024-07-29 12:57:42
41702,0,256077,27.49,0.85,-14.7,36225,0.8,20400,0.85,26600,0,0,0,0.0,0.0,0.0,1025,1560.4,1025,1784.85,2024-07-29 12:57:42
400,0,0,0.0,0.0,0.0,1025,3074.65,250,3197.35,21750,205373,-83971,384445,51.93,0.75,-1.2,43250,0.7,47250,0.75,2024-07-29 12:59:45
31,0,0,0.0,0.0,0.0,1025,3020.3,250,3144.75,21800,53630,-15820,88268,51.13,0.65,-1.15,83325,0.6,30775,0.65,2024-07-29 12:59:45
0,0,0,0.0,0.0,0.0,1025,2970.6,250,3094.85,21850,23419,-9126,63884,51.32,0.75,-1.25,6850,0.7,2300,0.75,2024-07-29 12:59:45
6,0,0,0.0,0.0,0.0,1025,2927.45,250,3043.1,21900,12002,-8871,36022,50.5,0.8,-1.1,1850,0.75,5150,0.8,2024-07-29 12:59:45
111,0,0,0.0,0.0,0.0,1025,2875.3,250,2987.25,21950,5759,-6124,20707,49.38,0.75,-1.2,4425,0.7,600,0.8,2024-07-29 12:59:45
463,1,3,120.56,3062.15,162.15,225,2833.4,50,2897.25,22000,97928,-21762,107951,48.56,0.7,-1.05,42075,0.65,17425,0.7,2024-07-29 12:59:45
192,0,0,0.0,0.0,0.0,1025,2760.75,250,2888.8,22050,659,12,3399,48.33,0.8,-1.05,3200,0.75,675,0.8,2024-07-29 12:59:45
25,0,0,0.0,0.0,0.0,1025,2710.7,250,2844.95,22100,4580,-1253,10941,47.51,0.8,-1.0,4050,0.75,2100,0.8,2024-07-29 12:59:45
1,0,0,0.0,0.0,0.0,1025,2671.35,250,2797.05,22150,3087,433,7304,45.83,0.7,-1.15,3475,0.65,6800,0.75,2024-07-29 12:59:45
5,0,0,0.0,0.0,0.0,1025,2610.75,250,2739.1,22200,2955,-1042,10243,45.32,0.7,-1.1,3025,0.7,2900,0.75,2024-07-29 12:59:45
0,0,0,0.0,0.0,0.0,1025,2571.75,250,2695.25,22250,824,-25,2432,44.8,0.8,-1.0,200,0.75,400,0.8,2024-07-29 12:59:45
6,0,0,0.0,0.0,0.0,1025,2521.75,250,2641.35,22300,3237,-1626,6197,43.98,0.7,-1.2,5925,0.7,1900,0.75,2024-07-29 12:59:45
0,0,0,0.0,0.0,0.0,1025,2462.9,250,2594.55,22350,543,-161,2391,43.68,0.85,-1.1,225,0.8,650,0.9,2024-07-29 12:59:45
2,0,0,0.0,0.0,0.0,1025,2422.15,250,2544.4,22400,5544,-1961,14457,42.62,0.85,-1.05,6025,0.75,2675,0.85,2024-07-29 12:59:45
0,0,0,0.0,0.0,0.0,1025,2361.75,250,2493.35,22450,1103,-153,2741,42.04,0.8,-1.2,950,0.8,3000,0.85,2024-07-29 12:59:45
703,-7,8,57.02,2410.0,60.0,50,2379.95,50,2430.2,22500,43354,-11444,126648,41.23,0.8,-1.15,44750,0.8,38775,0.85,2024-07-29 12:59:45
0,0,0,0.0,0.0,0.0,1025,2277.1,1025,2419.9,22550,2203,1,4020,40.63,0.9,-1.1,4225,0.85,1375,0.95,2024-07-29 12:59:45
6,1,2,0.0,2235.0,305.0,1025,2240.05,75,2330.25,22600,9438,-752,29370,39.81,0.9,-1.2,2850,0.9,2725,0.95,2024-07-29 12:59:45
0,0,0,0.0,0.0,0.0,1025,2163.05,250,2294.3,22650,1271,-333,2605,39.4,0.95,-1.25,1100,0.9,2275,1.0,2024-07-29 12:59:45
372,0,0,0.0,0.0,0.0,1025,2117.5,1025,2263.15,22700,9393,-568,21493,38.17,0.9,-1.3,550,0.85,2625,0.9,2024-07-29 12:59:45
0,0,0,0.0,0.0,0.0,1025,2073.2,250,2194.3,22750,1568,-353,4953,37.93,1.0,-1.2,1400,0.9,1675,1.0,2024-07-29 12:59:45
336,3,22,0.0,2080.7,307.75,1025,2038.0,75,2129.9,22800,21435,-4569,39517,37.1,1.05,-1.2,21275,1.0,11375,1.05,2024-07-29 12:59:45
4,3,10,58.98,2077.9,341.0,1025,1968.0,50,2083.9,22850,1806,-1369,13536,36.62,1.15,-1.15,2575,1.1,3500,1.2,2024-07-29 12:59:45
71,0,0,0.0,0.0,0.0,1025,1914.0,250,2041.75,22900,10895,-3259,47757,35.78,1.15,-1.2,12675,1.15,20600,1.2,2024-07-29 12:59:45
1,0,0,0.0,0.0,0.0,1025,1874.0,250,1987.2,22950,2400,-1606,13903,35.1,1.15,-1.3,3375,1.15,1225,1.2,2024-07-29 12:59:45
4166,-83,480,0.0,1879.25,23.7,625,1884.1,125,1890.35,23000,137877,-19181,370171,34.56,1.3,-1.3,43150,1.25,95550,1.3,2024-07-29 12:59:45
1,0,0,0.0,0.0,0.0,1025,1772.8,250,1894.2,23050,3178,-936,13338,33.71,1.3,-1.25,3500,1.25,4925,1.35,2024-07-29 12:59:45
112,0,1,60.27,1849.85,141.65,100,1763.6,100,1835.3,23100,31176,-3960,104453,33.0,1.3,-1.35,29700,1.25,19350,1.3,2024-07-29 12:59:45
11,0,0,0.0,0.0,0.0,1025,1670.3,250,1782.3,23150,4808,-763,15943,32.02,1.25,-1.35,2400,1.25,900,1.3,2024-07-29 12:59:45
598,-6,21,0.0,1671.85,18.75,50,1665.0,125,1734.45,23200,47442,6879,219820,31.31,1.3,-1.45,10225,1.3,32275,1.35,2024-07-29 12:59:45
19,0,0,0.0,0.0,0.0,1025,1575.15,250,1694.35,23250,7518,-2134,26368,31.05,1.55,-1.4,2275,1.55,3050,1.6,2024-07-29 12:59:45
426,-5,7,39.6,1610.0,32.45,100,1562.55,100,1628.05,23300,47584,-1099,187025,30.08,1.55,-1.5,11250,1.55,14650,1.6,2024-07-29 12:59:45
168,-54,79,0.0,1509.95,-5.5,1025,1483.9,50,1562.15,23350,8929,-753,21803,29.33,1.65,-1.55,2425,1.65,2475,1.7,2024-07-29 12:59:45
1013,-63,96,0.0,1489.15,29.15,225,1471.45,25,1503.4,23400,38859,-4314,152113,28.67,1.6,-1.75,125,1.65,22900,1.7,2024-07-29 12:59:45
24,0,0,0.0,0.0,0.0,1800,1414.95,1800,1466.65,23450,11160,-1447,63082,28.08,1.8,-1.65,7925,1.8,7150,1.85,2024-07-29 12:59:45
5122,-806,1344,0.0,1390.0,17.0,25,1387.3,75,1391.15,23500,140614,-25562,492891,27.11,1.75,-1.9,42900,1.7,26150,1.75,2024-07-29 12:59:45
79,0,1,0.0,1310.3,26.3,75,1315.4,250,1366.7,23550,20591,-1098,74869,26.58,2.0,-2.05,6350,1.95,6550,2.0,2024-07-29 12:59:45
1850,-57,99,0.0,1280.0,9.7,125,1286.4,50,1292.9,23600,42931,-29955,258503,25.69,1.95,-2.15,26850,1.95,14600,2.0,2024-07-29 12:59:45
89,-2,8,0.0,1240.15,0.4,75,1215.95,50,1244.0,23650,14819,-3823,74149,25.04,2.15,-2.35,5575,2.1,5075,2.2,2024-07-29 12:59:45
2104,-61,153,19.18,1199.75,34.25,100,1183.75,75,1192.35,23700,65345,-29441,416618,24.35,2.35,-2.4,21175,2.3,5600,2.35,2024-07-29 12:59:45
175,0,3,0.0,1110.6,-9.3,50,1116.5,50,1146.25,23750,10675,-15699,132105,23.71,2.6,-2.5,10825,2.5,6975,2.6,2024-07-29 12:59:45
3123,7,482,0.0,1089.0,17.15,50,1088.0,75,1091.25,23800,73103,-859,367929,23.04,2.7,-2.8,15775,2.65,10625,2.7,2024-07-29 12:59:45
198,-2,24,0.0,1036.25,22.15,100,1021.3,25,1057.65,23850,19384,1397,97453,22.39,3.05,-3.0,5900,3.0,975,3.05,2024-07-29 12:59:45
1595,-114,306,0.0,971.45,-5.8,50,988.95,25,994.7,23900,50610,-28484,411984,21.81,3.35,-3.5,16300,3.3,2425,3.35,2024-07-29 12:59:45
549,-8,28,0.0,912.15,-0.65,125,917.7,50,967.15,23950,16318,-255,111971,21.22,3.7,-3.7,2200,3.7,7850,3.75,2024-07-29 12:59:45
18855,-1461,9661,0.0,887.5,11.7,25,891.3,50,895.0,24000,243390,28893,1059950,20.7,4.3,-4.0,18575,4.25,16925,4.35,2024-07-29 12:59:45
777,-38,117,23.9,839.85,12.9,100,839.25,75,844.15,24050,31372,3699,240847,20.04,4.8,-4.4,8850,4.75,2400,4.8,2024-07-29 12:59:45
5748,-288,1151,12.77,792.1,13.5,100,792.15,75,795.65,24100,111197,14133,812616,19.49,5.45,-4.8,9300,5.4,13800,5.5,2024-07-29 12:59:45
1494,-96,647,0.0,735.15,-2.05,75,744.75,50,747.6,24150,36467,-8917,361887,18.9,6.25,-5.25,12200,6.1,5750,6.2,2024-07-29 12:59:45
12476,-2308,7203,16.02,696.0,15.45,200,694.65,25,698.0,24200,159427,14099,913515,18.33,7.25,-6.15,9125,7.15,6900,7.2,2024-07-29 12:59:45
6469,-133,928,0.0,626.4,-8.7,200,645.75,75,648.65,24250,45077,-3680,461684,17.66,8.1,-7.3,6600,8.05,3025,8.1,2024-07-29 12:59:45
23352,-2705,9482,0.0,596.6,10.3,400,598.3,25,600.8,24300,137025,5580,997772,17.12,9.6,-8.45,4475,9.5,4250,9.55,2024-07-29 12:59:45
16280,-1001,4664,12.46,552.3,11.9,125,550.1,100,552.2,24350,60162,2608,625746,16.59,11.45,-9.7,8250,11.25,8300,11.35,2024-07-29 12:59:45
52658,-9450,28073,13.46,505.8,14.85,400,502.95,325,504.55,24400,219745,31012,1321241,16.17,13.8,-11.4,4900,13.75,225,13.8,2024-07-29 12:59:45
24355,-3088,9948,10.07,455.8,6.25,100,456.1,100,457.55,24450,91937,27673,608736,15.76,17.15,-12.65,5600,16.85,2250,16.95,2024-07-29 12:59:45
71557,-22834,132645,13.56,409.8,5.4,200,410.8,325,411.85,24500,238416,1567,1452202,15.53,21.7,-14.4,800,21.6,6400,21.7,2024-07-29 12:59:45
25615,-6092,26295,13.58,368.0,4.0,400,366.4,75,367.4,24550,64944,3500,633113,15.24,27.3,-15.75,1050,27.15,3225,27.25,2024-07-29 12:59:45
51735,-23127,130276,13.47,323.6,2.95,225,323.8,950,324.6,24600,169755,-10147,1289008,14.98,34.75,-16.9,1825,34.6,2250,34.7,2024-07-29 12:59:45
22924,-8771,55404,13.58,283.95,0.9,225,282.6,425,283.25,24650,70062,416,735492,14.78,43.9,-18.0,550,43.65,3775,43.8,2024-07-29 12:59:45
56763,-23090,269178,13.3,243.3,0.25,350,244.0,275,244.5,24700,137079,-12107,1384460,14.6,54.6,-19.45,500,54.45,1575,54.55,2024-07-29 12:59:45
31490,-12303,191767,13.27,207.25,-2.5,50,207.65,200,208.0,24750,58118,5402,812210,14.39,68.45,-20.5,1525,67.95,875,68.15,2024-07-29 12:59:45
121918,-4472,1100688,13.2,174.25,-1.35,775,174.0,200,174.3,24800,164246,22978,2154279,14.27,84.8,-21.5,700,84.65,25,84.75,2024-07-29 12:59:45
74612,9961,1042033,13.14,143.9,-2.1,50,143.7,75,143.9,24850,71998,24340,1435788,14.17,104.45,-22.0,1100,104.45,25,104.65,2024-07-29 12:59:45
175377,58589,2961824,13.08,116.6,-2.35,75,116.65,100,116.8,24900,141674,99656,3038427,14.06,127.25,-21.0,25,126.85,150,127.05,2024-07-29 12:59:45
101227,55885,2200869,13.09,93.4,-2.3,675,93.4,1650,93.6,24950,41695,31717,1453426,14.14,154.35,-20.25,200,153.7,25,153.95,2024-07-29 12:59:45
354559,128995,4359785,13.14,74.0,-0.5,475,73.85,600,74.0,25000,109275,72362,2079873,14.11,183.0,-21.6,375,183.5,275,183.85,2024-07-29 12:59:45
74197,31289,1154744,13.08,56.35,-0.65,625,56.4,250,56.5,25050,13712,9387,279213,14.28,217.7,-18.7,275,217.0,50,217.4,2024-07-29 12:59:45
160160,12620,1930299,13.01,42.15,0.15,125,42.1,925,42.15,25100,17894,8209,299863,14.19,253.0,-19.0,50,251.45,675,252.0,2024-07-29 12:59:45
74572,18405,1044082,12.95,30.85,0.05,3900,30.8,50,30.9,25150,5762,2683,78327,14.32,290.45,-19.9,25,290.25,125,290.95,2024-07-29 12:59:45
274639,119219,2000471,12.91,22.25,-0.3,4050,22.2,3075,22.3,25200,10692,5161,138795,14.33,333.0,-18.6,100,331.85,50,332.65,2024-07-29 12:59:45
94829,38596,982387,13.02,16.25,0.0,950,16.2,3050,16.25,25250,2774,2532,18530,14.29,375.45,-23.55,150,375.55,500,376.65,2024-07-29 12:59:45
148249,45655,1317999,13.14,11.8,0.2,650,11.75,5500,11.8,25300,5781,4722,27805,15.35,425.5,-14.5,25,421.35,200,422.7,2024-07-29 12:59:45
60386,8921,811311,13.38,8.75,0.2,5575,8.75,275,8.8,25350,192,102,2303,15.59,471.55,-14.05,75,467.7,50,469.3,2024-07-29 12:59:45
103604,23503,928190,13.65,6.65,0.05,5925,6.65,4675,6.7,25400,622,371,5812,16.43,519.2,-17.65,200,514.95,75,517.15,2024-07-29 12:59:45
49540,25931,476611,14.04,5.25,0.2,22525,5.25,10875,5.3,25450,183,111,1871,16.41,577.3,-5.2,100,554.65,50,566.7,2024-07-29 12:59:45
271658,63008,1473899,14.47,4.25,-0.05,8775,4.25,22025,4.3,25500,2766,1085,10674,18.03,613.15,-21.5,25,612.0,25,614.5,2024-07-29 12:59:45
49765,29162,403521,14.9,3.45,0.1,10500,3.45,7425,3.5,25550,6,6,27,18.92,661.65,-1183.5,125,656.0,25,674.65,2024-07-29 12:59:45
131231,49526,738173,15.35,2.85,0.15,20500,2.85,11950,2.9,25600,319,292,718,20.13,718.3,-10.05,200,709.7,175,714.95,2024-07-29 12:59:45
26510,9178,279439,15.81,2.45,0.1,8350,2.45,4525,2.5,25650,1,0,0,0.0,0.0,0.0,1800,737.4,1800,787.5,2024-07-29 12:59:45
64939,22259,527887,16.39,2.2,0.15,27125,2.15,17950,2.2,25700,49,5,135,22.65,825.65,-3.25,75,811.35,25,813.25,2024-07-29 12:59:45
26750,14453,179542,16.96,1.95,0.1,10500,1.95,5675,2.0,25750,7,7,19,24.27,864.25,-1160.9,100,844.3,75,871.6,2024-07-29 12:59:45
81131,39109,406503,17.41,1.65,0.05,28650,1.65,67050,1.7,25800,35,30,149,26.87,913.9,8.25,25,908.15,100,914.65,2024-07-29 12:59:45
15343,8605,74204,18.16,1.65,0.15,8225,1.65,9875,1.7,25850,0,0,0,0.0,0.0,0.0,1800,936.15,1800,986.9,2024-07-29 12:59:45
39011,11024,171435,18.81,1.5,0.2,30275,1.45,32750,1.5,25900,3,3,6,0.0,959.35,-1203.45,75,992.5,50,1024.8,2024-07-29 12:59:45
10561,1034,42588,19.53,1.5,0.25,11625,1.45,2775,1.5,25950,0,0,0,0.0,0.0,0.0,1800,1035.8,1800,1086.8,2024-07-29 12:59:45
231519,56943,688062,20.15,1.35,0.15,47825,1.35,144425,1.4,26000,1019,486,1059,31.38,1118.95,-14.0,100,1106.35,50,1111.5,2024-07-29 12:59:45
14257,3697,40118,20.83,1.4,0.35,13400,1.35,4225,1.4,26050,14,12,24,0.0,1013.6,-561.4,50,1140.0,50,1186.75,2024-07-29 12:59:45
25267,11145,134492,21.41,1.25,0.3,60150,1.25,60275,1.3,26100,3,0,0,0.0,0.0,0.0,1800,1185.45,1800,1236.75,2024-07-29 12:59:45
11461,6407,56539,22.27,1.35,0.55,18200,1.3,20400,1.35,26150,0,0,0,0.0,0.0,0.0,1800,1235.35,1800,1286.75,2024-07-29 12:59:45
32051,13182,133256,22.82,1.2,0.4,61675,1.2,68325,1.25,26200,0,0,0,0.0,0.0,0.0,1800,1285.25,1800,1336.75,2024-07-29 12:59:45
11158,2284,45557,23.33,1.1,0.35,33325,1.1,29350,1.15,26250,3,0,3,43.35,1390.1,18.8,1800,1335.15,1800,1386.75,2024-07-29 12:59:45
18585,10302,86139,24.08,1.15,0.45,47125,1.15,53200,1.2,26300,0,0,0,0.0,0.0,0.0,1800,1385.0,1800,1436.75,2024-07-29 12:59:45
56057,32761,298317,25.18,1.25,0.6,80225,1.2,42150,1.25,26350,1,0,0,0.0,0.0,0.0,1800,1434.9,1800,1486.7,2024-07-29 12:59:45
27788,53,205973,25.41,1.05,0.5,73650,1.05,87825,1.1,26400,1,1,2,0.0,1451.05,-1182.95,250,1459.8,1025,1571.4,2024-07-29 12:59:45
21121,14724,107433,26.14,1.05,0.45,42925,1.05,40825,1.1,26450,2,0,0,0.0,0.0,0.0,1025,1493.45,1025,1621.45,2024-07-29 12:59:45
144842,-22707,680970,26.08,0.8,0.35,83525,0.75,73650,0.8,26500,159,159,311,0.0,1479.8,-1250.15,100,1600.5,50,1616.2,2024-07-29 12:59:45
103638,-13277,345578,26.61,0.75,0.3,54850,0.75,72550,0.8,26550,3,0,6,0.0,1606.25,-357.05,1025,1518.3,1025,1734.3,2024-07-29 12:59:45
